version,niveau,classe,discipline,editeur,code,nom,nbpage,codeprof,,
,,,,magnard,9782210113282,Histoire 1re  (Ed. num. 2022),https://www.libmanuels.fr/demo/9782210113282/specimen/0?title=Histoire%201re%20%20(Ed.%20num.%202022)&editor=Magnard&pages=1-45,"9782210113282 [1, 2, 3, 4, 5, 6, 7]",,
,,,,magnard,9782210111837,Histoire 2de (Ed. num. 2022),https://www.libmanuels.fr/demo/9782210111837/specimen/0?title=Histoire%202de%20(Ed.%20num.%202022)&editor=Magnard&pages=1-45,"9782210111837 [1, 2, 3, 4, 5, 6]",,
,,,,magnard,9782210114418,Histoire Tle (Ed. num. 2022),https://www.libmanuels.fr/demo/9782210114418/specimen/0?title=Histoire%20Tle%20(Ed.%20num.%202022)&editor=Magnard&pages=1-39,"9782210114418 [1, 2, 3, 4, 5, 6, 7, 8, 9]",,
,,,,magnard,9782210113367,Histoire-géographie 1re technologique (Ed. num. 2022),https://www.libmanuels.fr/demo/9782210113367/specimen/0?title=Histoire-g%C3%A9ographie%201re%20technologique%20(Ed.%20num.%202022)&editor=Magnard,"9782210113367 [1, 2, 3, 4, 5, 6, 7, 8, 9]",,
,,,,magnard,9782210114395,Histoire-Géographie Tle technologique (Ed. num. 2022),https://www.libmanuels.fr/demo/9782210114395/specimen/0?title=Histoire-G%C3%A9ographie%20Tle%20technologique%20(Ed.%20num.%202022)&editor=Magnard&pages=1-55,"9782210114395 [1, 2, 3, 4, 5, 6, 7, 8, 9]",,
,,,,magnard,9782210118201,Maths 1re Enseignement scientifique (2022) - Cahier d'exercices,https://www.libmanuels.fr/demo/9782210118201/specimen/0?title=Maths%201re%20Enseignement%20scientifique%20(2022)%20-%20Cahier%20d%27exercices&editor=Magnard&pages=1-17,9782210118201 [1],,
,,,,magnard,9782210114456,Maths Complémentaire Tle (2020),https://www.libmanuels.fr/demo/9782210114456/specimen/0?title=Maths%20Compl%C3%A9mentaire%20Tle%20(2020)&editor=Magnard&pages=1-39,"9782210114456 [1, 2, 3, 4, 5, 6, 7, 8, 9]",,
,,,,magnard,9782210114470,Maths Expertes Tle (2020),https://www.libmanuels.fr/demo/9782210114470/specimen/0?title=Maths%20Expertes%20Tle%20(2020)&editor=Magnard&pages=1-41,"9782210114470 [1, 2, 3, 4, 5, 6, 7, 8, 9]",,
,,,,magnard,9782210114494,Maths Spécialité Tle (Ed. num. 2022),https://www.libmanuels.fr/demo/9782210114494/specimen/0?title=Maths%20Sp%C3%A9cialit%C3%A9%20Tle%20(Ed.%20num.%202022)&editor=Magnard&pages=1-47,"9782210114494 [1, 2, 3, 4, 5, 6, 7, 8]",,
,,,,magnard,9782210114517,Philosophie Tle générale - Ed. Marchal (Ed. num. 2022),https://www.libmanuels.fr/demo/9782210114517/specimen/0?title=Philosophie%20Tle%20g%C3%A9n%C3%A9rale%20-%20Ed.%20Marchal%20(Ed.%20num.%202022)&editor=Magnard&pages=1-51,"9782210114517 [1, 2, 3, 4, 5, 6, 8, 9]",,
,,,,magnard,9782210114531,Philosophie Tle générale - Ed. Sorosina (Ed. num. 2022),https://www.libmanuels.fr/demo/9782210114531/specimen/0?title=Philosophie%20Tle%20g%C3%A9n%C3%A9rale%20-%20Ed.%20Sorosina%20(Ed.%20num.%202022)&editor=Magnard&pages=1-31,"9782210114531 [1, 2, 3, 4, 5, 6, 7, 8, 9]",,
,,,,magnard,9782210113381,Sciences économiques et sociales SES 1re (Ed. num. 2023),https://www.libmanuels.fr/demo/9782210113381/specimen/0?title=Sciences%20%C3%A9conomiques%20et%20sociales%20SES%201re%20(Ed.%20num.%202023)&editor=Magnard,"9782210113381 [1, 2, 3, 4, 5, 6, 7]",,
,,,,magnard,9782210113329,Sciences économiques et sociales SES 2de (Ed.num.2022),https://www.libmanuels.fr/demo/9782210113329/specimen/0?title=Sciences%20%C3%A9conomiques%20et%20sociales%20SES%202de%20(Ed.num.2022)&editor=Magnard&pages=1-31,"9782210113329 [1, 2, 3, 4, 5, 6, 7, 8, 9]",,
,,,,,,,,,,
,,,,magnard,9782210116511,,https://www.libmanuels.fr/demo/9782210116511/specimen/0?title=Sciences%20%C3%A9conomiques%20et%20sociales%20SES%20Tle%20(Ed.%20num.%202022)&editor=Magnard,9782210116511 [],,
,,,,magnard,9782210116047,,https://www.libmanuels.fr/demo/9782210116047/specimen/0?title=Anglais%20Hit%20the%20Road%201re%20(Ed.%20num.%202022)&editor=Magnard,9782210116047 [],,
,,,,magnard,9782210116061,,https://www.libmanuels.fr/demo/9782210116061/specimen/0?title=Anglais%20Hit%20the%20Road%20Tle%20(Ed.%20num.%202022)&editor=Magnard,9782210116061 [],,
,,,,magnard,9782210113435,,https://www.libmanuels.fr/demo/9782210113435/specimen/0?title=Sciences%20%C3%A9conomiques%20et%20sociales%20SES%202de%20(2021)%20-%20Fichier&editor=Magnard&pages=1-17,9782210113435 [],,
,,,,magnard,9782210116351,,https://www.libmanuels.fr/demo/9782210116351/specimen/0?title=Sciences%20%C3%A9conomiques%20et%20sociales%20SES%202de%20(Ed.%20num.%202022)&editor=Magnard,9782210116351 [],,
,,,,magnard,9782210117549,,https://www.libmanuels.fr/demo/9782210117549/specimen/0?title=Carto%20Pack%20-%20Histoire%20G%C3%A9ographie%20HGGSP%20Lyc%C3%A9e%20(2022)&editor=Magnard,9782210117549 [],,
,,,,magnard,9782210116337,,https://www.libmanuels.fr/demo/9782210116337/specimen/0?title=Sciences%20%C3%A9conomiques%20et%20sociales%20SES%201re%20(Ed.%20num.%202022)&editor=Magnard,9782210116337 [],,
,,,,magnard,9782210113589,,https://www.libmanuels.fr/demo/9782210113589/manuel/0?title=Outils%20et%20m%C3%A9thode%20BAC%202de/1re%20(2019)&editor=Magnard&pages=1-15;84-85;98-99;142-143;180-181,9782210113589 [],,
,,,,magnard,9782210116092,,https://www.libmanuels.fr/demo/9782210116092/specimen/0?title=Histoire-G%C3%A9ographie%20Tle%20technologique%20(Ed.%20num.%202022)&editor=Magnard,9782210116092 [],,
,,,,magnard,9782210112865,,https://www.libmanuels.fr/demo/9782210112865/manuel/0?title=Maths%201re%20(Ed%20num%202022)&editor=Magnard&pages=1-39,9782210112865 [],,
,,,,magnard,9782210112834,,https://www.libmanuels.fr/demo/9782210112834/manuel/0?title=Maths%202de%20(Ed%20num%202022)&editor=Magnard&pages=1-39,9782210112834 [],,
,,,,magnard,9782210116085,,https://www.libmanuels.fr/demo/9782210116085/specimen/0?title=Histoire-G%C3%A9ographie%201re%20technologique%20(Ed.%20num.%202022)&editor=Magnard,9782210116085 [],,
,,,,magnard,9782210116276,,https://www.libmanuels.fr/demo/9782210116276/specimen/0?title=Histoire%202de%20(Ed.%20num.%202022)&editor=Magnard,9782210116276 [],,
,,,,magnard,9782210116252,,https://www.libmanuels.fr/demo/9782210116252/specimen/0?title=Histoire%201re%20(Ed.%20num.%202022)&editor=Magnard,9782210116252 [],,
,,,,magnard,9782210116498,,https://www.libmanuels.fr/demo/9782210116498/specimen/0?title=HGGSP%20Tle%20(Ed.%20num.%202022)&editor=Magnard,9782210116498 [],,
,,,,magnard,9782210116474,,https://www.libmanuels.fr/demo/9782210116474/specimen/0?title=Histoire%20Tle%20(Ed.%20num.%202022)&editor=Magnard,9782210116474 [],,
,,,,magnard,9782210116313,,https://www.libmanuels.fr/demo/9782210116313/specimen/0?title=HGGSP%201re%20(Ed.%20num.%202022)&editor=Magnard,9782210116313 [],,
,,,,magnard,9782210116450,,https://www.libmanuels.fr/demo/9782210116450/specimen/0?title=G%C3%A9ographie%20Tle%20(Ed.%20num.%202022)&editor=Magnard,9782210116450 [],,
,,,,magnard,9782210116559,,https://www.libmanuels.fr/demo/9782210116559/specimen/0?title=G%C3%A9ographie%201re%20(Ed.%20num.%202022)&editor=Magnard,9782210116559 [],,
,,,,magnard,9782210116238,,https://www.libmanuels.fr/demo/9782210116238/specimen/0?title=G%C3%A9ographie%202de%20(Ed.%20num.%202022)&editor=Magnard,9782210116238 [],,
,,,,magnard,9782210116436,,https://www.libmanuels.fr/demo/9782210116436/specimen/0?title=Enseignement%20scientifique%20Tle%20(Ed.%20num.%202022)&editor=Magnard,9782210116436 [],,
,,,,magnard,9782210113251,,https://www.libmanuels.fr/demo/9782210113251/manuel/0?title=Espagnol%20Otros%20Mundos%20%C2%A1a%20descubrir!%201re%20(2019)&editor=Magnard&pages=1-29,9782210113251 [],,
,,,,magnard,9782210116214,,https://www.libmanuels.fr/demo/9782210116214/specimen/0?title=Enseignement%20scientifique%201re%20(Ed.%20num.%202022)&editor=Magnard,9782210116214 [],,
,,,,,,,,,,
,,,,delagrave,9782206103983,"Biochimie, Biologie 1re STL (2020)","https://www.libmanuels.fr/demo/9782206103983/specimen/0?title=Biochimie,%20Biologie%201re%20STL%20(2020)&editor=Delagrave&pages=1-27","9782206103983 [1, 2, 3, 4, 5, 6, 7, 8]",,
,,,,delagrave,9782206104867,Biologie et Physiopathologie humaines Tle ST2S (2020) Manuel,https://www.libmanuels.fr/demo/9782206104867/specimen/0?title=Biologie%20et%20Physiopathologie%20humaines%20Tle%20ST2S%20(2020)%20Manuel&editor=Delagrave&pages=1-27,"9782206104867 [1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",,
,,,,delagrave,9782206104898,Biologie et Physiopathologie humaines Tle ST2S (2020) Pochette,https://www.libmanuels.fr/demo/9782206104898/manuel/0?title=Biologie%20et%20Physiopathologie%20humaines%20Tle%20ST2S%20(2020)%20Pochette&editor=Delagrave&pages=1-19,"9782206104898 [1, 2, 3, 4]",,
,,,,delagrave,9782206106144,Cahier d'algorithmique et de programmation (SNT) 2de,https://www.libmanuels.fr/demo/9782206106144/specimen/0?title=Cahier%20d%27algorithmique%20et%20de%20programmation%20(SNT)%202de&editor=Delagrave&pages=1-27,"9782206106144 [1, 2, 3]",,
,,,,delagrave,9782206107028,"Cahier d'algorithmique et de programmation 1re, Tle Techno. Ens. commun (2022) Cahier","https://www.libmanuels.fr/demo/9782206107028/specimen/0?title=Cahier%20d%27algorithmique%20et%20de%20programmation%201re,%20Tle%20Techno.%20Ens.%20commun%20(2022)%20Cahier&editor=Delagrave&pages=1-23",9782206107028 [1],,
,,,,delagrave,9782206106052,"Cahier d'automatismes Maths 1re, Tle Techno","https://www.libmanuels.fr/demo/9782206106052/specimen/0?title=Cahier%20d%27automatismes%20Maths%201re,%20Tle%20Techno&editor=Delagrave&pages=1-9","9782206106052 [1, 2, 3]",,
,,,,delagrave,9782206105338,Cahier des Sciences numériques et Technologie (SNT) 2de (2020),https://www.libmanuels.fr/demo/9782206105338/manuel/0?title=Cahier%20des%20Sciences%20num%C3%A9riques%20et%20Technologie%20(SNT)%202de%20(2020)&editor=Delagrave&pages=1-19,"9782206105338 [1, 2, 3, 4, 5, 6, 7, 8]",,
,,,,delagrave,9782206309262,Droit 1re STMG (2021),https://www.libmanuels.fr/demo/9782206309262/specimen/0?title=Droit%201re%20STMG%20(2021)&editor=Delagrave&pages=1-17,"9782206309262 [1, 2, 3]",,
,,,,delagrave,9782206310893,Droit Tle STMG (2022) Pochette,https://www.libmanuels.fr/demo/9782206310893/specimen/0?title=Droit%20Tle%20STMG%20(2022)%20Pochette&editor=Delagrave&pages=1-15,9782206310893 [1],,
,,,,delagrave,9782206307503,Droit Tle STMG Manuel (Ed. num 2022),https://www.libmanuels.fr/demo/9782206307503/specimen/0?title=Droit%20Tle%20STMG%20Manuel%20(Ed.%20num%202022)&editor=Delagrave&pages=1-23,"9782206307503 [1, 2, 3, 4, 5, 6, 7]",,
,,,,delagrave,9782206309231,Économie 1re STMG Pochette (2021),https://www.libmanuels.fr/demo/9782206309231/specimen/0?title=%C3%89conomie%201re%20STMG%20Pochette%20(2021)&editor=Delagrave&pages=1-21,"9782206309231 [1, 2, 3]",,
,,,,delagrave,9782206310817,Économie Tle STMG (2022) Pochette,https://www.libmanuels.fr/demo/9782206310817/specimen/0?title=%C3%89conomie%20Tle%20STMG%20(2022)%20Pochette&editor=Delagrave&pages=1-23,9782206310817 [1],,
,,,,delagrave,9782206307794,Économie Tle STMG Manuel (2020),https://www.libmanuels.fr/demo/9782206307794/specimen/0?title=%C3%89conomie%20Tle%20STMG%20Manuel%20(2020)&editor=Delagrave&pages=1-23,"9782206307794 [1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11]",,
,,,,delagrave,9782206308432,Gestion et Finance ens. spécifique Tle STMG Manuel (2020),https://www.libmanuels.fr/demo/9782206308432/specimen/0?title=Gestion%20et%20Finance%20ens.%20sp%C3%A9cifique%20Tle%20STMG%20Manuel%20(2020)&editor=Delagrave&pages=1-21,"9782206308432 [1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",,
,,,,delagrave,9782206311029,Gestion et Finance Tle STMG (2022) Pochette,https://www.libmanuels.fr/demo/9782206311029/specimen/0?title=Gestion%20et%20Finance%20Tle%20STMG%20(2022)%20Pochette&editor=Delagrave&pages=1-23,9782206311029 [1],,
,,,,delagrave,9782206106496,Les sciences de l'ingénieur au lycée (2021),https://www.libmanuels.fr/demo/9782206106496/specimen/0?title=Les%20sciences%20de%20l%27ing%C3%A9nieur%20au%20lyc%C3%A9e%20(2021)&editor=Delagrave&pages=1-21,"9782206106496 [1, 2, 3]",,
,,,,delagrave,9782206309293,Management 1re STMG (2021),https://www.libmanuels.fr/demo/9782206309293/specimen/0?title=Management%201re%20STMG%20(2021)&editor=Delagrave&pages=1-17,"9782206309293 [1, 2, 3, 4]",,
,,,,delagrave,9782206310862,"Management, Sciences de gestion et numérique Tle STMG (2022) Pochette","https://www.libmanuels.fr/demo/9782206310862/specimen/0?title=Management,%20Sciences%20de%20gestion%20et%20num%C3%A9rique%20Tle%20STMG%20(2022)%20Pochette&editor=Delagrave&pages=1-21",9782206310862 [1],,
,,,,delagrave,9782206307916,"Management, Sciences de gestion et numérique Tle STMG Manuel (2020)","https://www.libmanuels.fr/demo/9782206307916/specimen/0?title=Management,%20Sciences%20de%20gestion%20et%20num%C3%A9rique%20Tle%20STMG%20Manuel%20(2020)&editor=Delagrave&pages=1-25","9782206307916 [1, 2, 3, 4, 5, 6, 7, 8, 11]",,
,,,,delagrave,9782206105147,Mathématiques enseignement commun et spécialité Tle STI2D,https://www.libmanuels.fr/demo/9782206105147/specimen/0?title=Math%C3%A9matiques%20enseignement%20commun%20et%20sp%C3%A9cialit%C3%A9%20Tle%20STI2D/STL%20(2020)&editor=Delagrave&pages=1-33,"9782206105147 [1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14]",,
,,,,delagrave,9782206105116,Mathématiques Tle Tronc commun STMG,https://www.libmanuels.fr/demo/9782206105116/specimen/0?title=Math%C3%A9matiques%20Tle%20Tronc%20commun%20STMG/STI2D/STL/ST2S/STHR%20(2020)&editor=Delagrave&pages=1-33,"9782206105116 [1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11]",,
,,,,delagrave,9782206308500,Mercatique ens. spécifique Tle STMG Manuel (2020),https://www.libmanuels.fr/demo/9782206308500/specimen/0?title=Mercatique%20ens.%20sp%C3%A9cifique%20Tle%20STMG%20Manuel%20(2020)&editor=Delagrave&pages=1-21,"9782206308500 [1, 2, 3, 4, 5, 6, 7, 8, 9]",,
,,,,delagrave,9782206310961,Mercatique Tle STMG (2022) Pochette,https://www.libmanuels.fr/demo/9782206310961/specimen/0?title=Mercatique%20Tle%20STMG%20(2022)%20Pochette&editor=Delagrave&pages=1-21,9782206310961 [1],,
,,,,delagrave,9782206401218,Philosophie Terminale Voie Générale (2020),https://www.libmanuels.fr/demo/9782206401218/specimen/0?title=Philosophie%20Terminale%20Voie%20G%C3%A9n%C3%A9rale%20(2020)&editor=Delagrave&pages=1-41,"9782206401218 [1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",,
,,,,delagrave,9782206402376,Philosophie Terminale Voie Technologique (2020),https://www.libmanuels.fr/demo/9782206402376/specimen/0?title=Philosophie%20Terminale%20Voie%20Technologique%20(2020)&editor=Delagrave&pages=1-35,"9782206402376 [1, 2, 3, 4, 5, 6]",,
,,,,delagrave,9782206104973,Physique - Chimie Tle STI2D (2020),https://www.libmanuels.fr/demo/9782206104973/specimen/0?title=Physique%20-%20Chimie%20Tle%20STI2D%20(2020)&editor=Delagrave&pages=1-21,"9782206104973 [1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",,
,,,,delagrave,9782206310992,Ressources humaines et communication Tle STMG (2022) Pochette,https://www.libmanuels.fr/demo/9782206310992/specimen/0?title=Ressources%20humaines%20et%20communication%20Tle%20STMG%20(2022)%20Pochette&editor=Delagrave&pages=1-23,9782206310992 [1],,
,,,,delagrave,9782206308470,RH et communication ens. spécifique Tle STMG Manuel (2020),https://www.libmanuels.fr/demo/9782206308470/specimen/0?title=RH%20et%20communication%20ens.%20sp%C3%A9cifique%20Tle%20STMG%20Manuel%20(2020)&editor=Delagrave&pages=1-23,"9782206308470 [1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13]",,
,,,,delagrave,9782206309323,Sciences de gestion et numérique 1re STMG Pochette (2021),https://www.libmanuels.fr/demo/9782206309323/specimen/0?title=Sciences%20de%20gestion%20et%20num%C3%A9rique%201re%20STMG%20Pochette%20(2021)&editor=Delagrave&pages=1-21,"9782206309323 [1, 2, 3, 4, 5, 6]",,
,,,,delagrave,9782206309996,Sciences de gestion et numérique SDGN 1re STMG Manuel (2021),https://www.libmanuels.fr/demo/9782206309996/specimen/0?title=Sciences%20de%20gestion%20et%20num%C3%A9rique%20SDGN%201re%20STMG%20Manuel%20(2021)&editor=Delagrave&pages=1-17,"9782206309996 [1, 2, 3, 4, 5, 6]",,
,,,,delagrave,9782206309354,Sciences de gestion et numérique SDGN 1re STMG Pochette (2021),https://www.libmanuels.fr/demo/9782206309354/specimen/0?title=Sciences%20de%20gestion%20et%20num%C3%A9rique%20SDGN%201re%20STMG%20Pochette%20(2021)&editor=Delagrave&pages=1-17,"9782206309354 [1, 2, 3, 4, 5, 6]",,
,,,,delagrave,9782206309385,Sciences Économiques et Sociales (SES) 2de (2021),https://www.libmanuels.fr/demo/9782206309385/specimen/0?title=Sciences%20%C3%89conomiques%20et%20Sociales%20(SES)%202de%20(2021)&editor=Delagrave&pages=1-23,"9782206309385 [1, 2, 3, 4]",,
,,,,delagrave,9782206205083,Sciences Économiques et Sociales 2de - Manuel (Ed. num. 2022),https://www.libmanuels.fr/demo/9782206205083/manuel/0?title=Sciences%20%C3%89conomiques%20et%20Sociales%202de%20-%20Manuel%20(Ed.%20num.%202022)&editor=Delagrave&pages=1-25,"9782206205083 [1, 2]",,
,,,,delagrave,9782206205076,Sciences Économiques et Sociales 2de (2019) - Manuel,https://www.libmanuels.fr/demo/9782206205076/specimen/0?title=Sciences%20%C3%89conomiques%20et%20Sociales%202de%20(2019)%20-%20Manuel&editor=Delagrave&pages=1-25,"9782206205076 [1, 2, 3]",,
,,,,delagrave,9782206104829,Sciences et Techniques Sanitaires et Sociales Tle ST2S (2020),https://www.libmanuels.fr/demo/9782206104829/specimen/0?title=Sciences%20et%20Techniques%20Sanitaires%20et%20Sociales%20Tle%20ST2S%20(2020)&editor=Delagrave&pages=1-39,"9782206104829 [1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",,
,,,,delagrave,9782206103570,Sciences numériques et Technologie (SNT) 2de (2019),https://www.libmanuels.fr/demo/9782206103570/specimen/0?title=Sciences%20num%C3%A9riques%20et%20Technologie%20(SNT)%202de%20(2019)&editor=Delagrave&pages=1-9;32-53,"9782206103570 [1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13]",,
,,,,,,,,,,
,,,,delagrave,9782206103952,,https://www.libmanuels.fr/demo/9782206103952/manuel/0?title=Biologie%20et%20Physiopathologie%20Humaines%201re%20ST2S%20(2019)%20Manuel&editor=Delagrave&pages=1-41,9782206103952 [],,
,,,,delagrave,9782206104058,,https://www.libmanuels.fr/demo/9782206104058/manuel/0?title=Biologie%20et%20Physiopathologie%20Humaines%201re%20ST2S%20(2019)%20Pochette&editor=Delagrave&pages=1-31,9782206104058 [],,
,,,,delagrave,9782206104041,,https://www.libmanuels.fr/demo/9782206104041/manuel/0?title=Biologie%20et%20Physiopathologie%20Humaines%201re%20ST2S%20(2019)%20Pochette&editor=Delagrave,9782206104041 [],,
,,,,delagrave,9782206305875,,https://www.libmanuels.fr/demo/9782206305875/manuel/0?title=Droit%201re%20STMG%20(2019)%20Manuel&editor=Delagrave&pages=1-19,9782206305875 [],,
,,,,delagrave,9782206305844,,https://www.libmanuels.fr/demo/9782206305844/manuel/0?title=%C3%89conomie%201re%20STMG%20Manuel%20(2019)&editor=Delagrave&pages=1-21,9782206305844 [],,
,,,,delagrave,9782206304519,,"https://www.libmanuels.fr/demo/9782206304519/manuel/0?title=Enseignement%20Scientifique%20Alimentation-Environnement%201re,%20Tle%20STHR%20(2018)&editor=Delagrave&pages=1-21",9782206304519 [],,
,,,,delagrave,9782206302737,,"https://www.libmanuels.fr/demo/9782206302737/manuel/0?title=Sciences%20et%20Technologies%20Culinaires%20(STC)%201re,%20Tle%20STHR%20(2016)&editor=Delagrave&pages=1-13",9782206302737 [],,
,,,,delagrave,9782206302768,,https://www.libmanuels.fr/demo/9782206302768/manuel/0?title=Sciences%20et%20Technologies%20des%20Services%20(STS)%202de%20Bac%20Techno%20STHR%20(2016)&editor=Delagrave&pages=1-15,9782206302768 [],,
,,,,delagrave,9782206100906,,"https://www.libmanuels.fr/demo/9782206100906/specimen/0?title=Technologie%201re,%20Tle%20STI2D%20(2015)&editor=Delagrave&pages=1-35",9782206100906 [],,
,,,,delagrave,9782206104072,,https://www.libmanuels.fr/demo/9782206104072/manuel/0?title=Sciences%20et%20Techniques%20Sanitaires%20et%20Sociales%201re%20ST2S%20(2019)&editor=Delagrave&pages=1-19,9782206104072 [],,
,,,,delagrave,9782206304267,,https://www.libmanuels.fr/demo/9782206304267/manuel/0?title=Sciences%202de%20Bac%20STHR%20(2017)&editor=Delagrave&pages=1-13,9782206304267 [],,
,,,,delagrave,9782206103662,,https://www.libmanuels.fr/demo/9782206103662/manuel/0?title=Physique%20Chimie%201re%20STI2D%20(2019)&editor=Delagrave&pages=1-9;124-135,9782206103662 [],,
,,,,delagrave,9782206103662,,https://www.libmanuels.fr/demo/9782206103662/manuel/0?title=Physique%20Chimie%201re%20STI2D%20(2019)&editor=Delagrave,9782206103662 [],,
,,,,delagrave,9782206103600,,https://www.libmanuels.fr/demo/9782206103600/manuel/0?title=Maths%201re%20S%C3%A9ries%20Techno%20Enseignement%20commun%20(Ed.%20num.%202021)&editor=Delagrave&pages=1-31,9782206103600 [],,
,,,,delagrave,9782206103631,,"https://www.libmanuels.fr/demo/9782206103631/manuel/0?title=Math%C3%A9matiques%201re%20Tronc%20commun,%20sp%C3%A9cialit%C3%A9%20STI2D/STL%20(2019)&editor=Delagrave&pages=1-31",9782206103631 [],,
,,,,delagrave,9782206305905,,https://www.libmanuels.fr/demo/9782206305905/manuel/0?title=Management%201re%20STMG%20(2019)%20Manuel&editor=Delagrave&pages=1-19,9782206305905 [],,
,,,,,,,,,,
,,,,bordas,9782047403488,,https://www.editions-bordas.fr/jdp/9782047403488/demo,,indisponible,
,,,,bordas,9782047403297,,https://www.editions-bordas.fr/jdp/9782047403297/demo,,indisponible,
,,,,bordas,9782047403273,ok,https://www.editions-bordas.fr/jdp/9782047403273/demo,,https://biblio.editions-bordas.fr/demo/9782047403273/?openBook=9782047403273_extrait%3fdXNlck5hbWU9aTRsY0FqdVo2OUNWSnpKR3VOOFdvVmVpWUdzd0VKejg5cjh4azE3SG94OD0mdXNlclBhc3N3b3JkPXptZ1dyZ21YTGxLL25ibk40WG9jSmtpWXYxWlhRSVlmakRnbHhrNzR0WUk9JmRlbW89dHJ1ZSZ3YXRlcm1hcms9dHJ1ZQ==,
,,,,bordas,9782047403556,,https://www.editions-bordas.fr/jdp/9782047403556/demo,,indisponible,
,,,,bordas,9782047403372,,https://www.editions-bordas.fr/jdp/9782047403372/demo,,indisponible,
,,,,bordas,9782047403266,,https://www.editions-bordas.fr/jdp/9782047403266/demo,,indisponible,
,,,,bordas,9782047403280,,https://www.editions-bordas.fr/jdp/9782047403280/demo,,indisponible,
,,,,bordas,9782047403419,,https://www.editions-bordas.fr/jdp/9782047403419/demo,,indisponible,
,,,,bordas,9782047403907,,https://www.editions-bordas.fr/jdp/9782047403907/demo,,indisponible,
,,,,bordas,9782047403228,,https://www.editions-bordas.fr/jdp/9782047403228/demo,,indisponible,
,,,,bordas,9782047403303,,https://www.editions-bordas.fr/jdp/9782047403303/demo,,indisponible,
,,,,bordas,9782047403860,,https://www.editions-bordas.fr/jdp/9782047403860/demo,,indisponible,
,,,,bordas,9782047403235,,https://www.editions-bordas.fr/jdp/9782047403235/demo,,indisponible,
,,,,bordas,9782047403808,,https://www.editions-bordas.fr/jdp/9782047403808/demo,,indisponible,
,,,,bordas,9782047403211,,https://www.editions-bordas.fr/jdp/9782047403211/demo,,indisponible,
,,,,bordas,9782047403204,ok,https://www.editions-bordas.fr/jdp/9782047403204/demo,,https://biblio.editions-bordas.fr/demo/9782047403204/?openBook=9782047403204_extrait%3fdXNlck5hbWU9aTRsY0FqdVo2OUNWSnpKR3VOOFdvVmVpWUdzd0VKejg5cjh4azE3SG94OD0mdXNlclBhc3N3b3JkPXptZ1dyZ21YTGxLL25ibk40WG9jSmtpWXYxWlhRSVlmakRnbHhrNzR0WUk9JmRlbW89dHJ1ZSZ3YXRlcm1hcms9dHJ1ZQ==,
,,,,bordas,9782047403242,,https://www.editions-bordas.fr/jdp/9782047403242/demo,,indisponible,
,,,,bordas,9782047403150,ok,https://biblio.editions-bordas.fr/demo/9782047403150,,https://biblio.editions-bordas.fr/demo/9782047403150/?openBook=9782047403150_extrait%3fdXNlck5hbWU9aTRsY0FqdVo2OUNWSnpKR3VOOFdvVmVpWUdzd0VKejg5cjh4azE3SG94OD0mdXNlclBhc3N3b3JkPXptZ1dyZ21YTGxLL25ibk40WG9jSmtpWXYxWlhRSVlmakRnbHhrNzR0WUk9JmRlbW89dHJ1ZSZ3YXRlcm1hcms9dHJ1ZQ==,
,,,,bordas,9782047403143,ok,https://biblio.editions-bordas.fr/demo/9782047403143,,https://biblio.editions-bordas.fr/demo/9782047403143/?openBook=9782047403143_extrait%3fdXNlck5hbWU9aTRsY0FqdVo2OUNWSnpKR3VOOFdvVmVpWUdzd0VKejg5cjh4azE3SG94OD0mdXNlclBhc3N3b3JkPXptZ1dyZ21YTGxLL25ibk40WG9jSmtpWXYxWlhRSVlmakRnbHhrNzR0WUk9JmRlbW89dHJ1ZSZ3YXRlcm1hcms9dHJ1ZQ==,
,,,,bordas,9782047403051,ok,https://www.editions-bordas.fr/jdp/9782047403051/demo,,https://biblio.editions-bordas.fr/demo/9782047403051/?openBook=9782047403051_extrait%3fdXNlck5hbWU9aTRsY0FqdVo2OUNWSnpKR3VOOFdvVmVpWUdzd0VKejg5cjh4azE3SG94OD0mdXNlclBhc3N3b3JkPXptZ1dyZ21YTGxLL25ibk40WG9jSmtpWXYxWlhRSVlmakRnbHhrNzR0WUk9JmRlbW89dHJ1ZSZ3YXRlcm1hcms9dHJ1ZQ==,
,,,,bordas,9782047403075,ok,https://www.editions-bordas.fr/jdp/9782047403075/demo,,https://biblio.editions-bordas.fr/demo/9782047403075/?openBook=9782047403075_extrait%3fdXNlck5hbWU9aTRsY0FqdVo2OUNWSnpKR3VOOFdvVmVpWUdzd0VKejg5cjh4azE3SG94OD0mdXNlclBhc3N3b3JkPXptZ1dyZ21YTGxLL25ibk40WG9jSmtpWXYxWlhRSVlmakRnbHhrNzR0WUk9JmRlbW89dHJ1ZSZ3YXRlcm1hcms9dHJ1ZQ==,
